price,carrier,start_date,end_date,total_stops,dep_time_outbound,dep_time_inbound,duration_outbound,duration_inbound,from,to,day_of_week,month_number,day_of_month,outbound_duration_minutes,inbound_duration_minutes,time_of_day_outbound,time_of_day_inbound,day_of_year
13461,Qantas,03/05/2024,03/12/2024,2,10:00 PM,8:35 PM,14h 40m, 22h 5m,AMS,BKK,1,3,5,880.0,1325.0,Morning,Morning,65
549,China Southern,03/06/2024,03/13/2024,2,9:40 PM,2:10 AM,18h 10m, 22h 25m,AMS,BKK,2,3,6,1090.0,1345.0,Morning,Early Morning,66
549,China Southern,03/06/2024,03/13/2024,2,9:40 PM,2:10 AM,21h 20m, 22h 25m,AMS,BKK,2,3,6,1280.0,1345.0,Morning,Early Morning,66
549,China Southern,03/06/2024,03/13/2024,2,9:40 PM,2:10 AM,31h 5m, 22h 25m,AMS,BKK,2,3,6,1865.0,1345.0,Morning,Early Morning,66
549,China Southern,03/06/2024,03/13/2024,2,9:40 PM,8:25 AM,18h 10m, 16h 10m,AMS,BKK,2,3,6,1090.0,970.0,Morning,Morning,66
549,China Southern,03/06/2024,03/13/2024,2,9:40 PM,8:25 AM,21h 20m, 16h 10m,AMS,BKK,2,3,6,1280.0,970.0,Morning,Morning,66
549,China Southern,03/06/2024,03/13/2024,2,9:40 PM,8:25 AM,31h 5m, 16h 10m,AMS,BKK,2,3,6,1865.0,970.0,Morning,Morning,66
1054,China Southern,03/06/2024,03/13/2024,3,9:40 PM,3:45 PM,18h 10m, 22h 25m,AMS,BKK,2,3,6,1090.0,1345.0,Morning,Early Morning,66
1054,China Southern,03/06/2024,03/13/2024,3,9:40 PM,3:45 PM,21h 20m, 22h 25m,AMS,BKK,2,3,6,1280.0,1345.0,Morning,Early Morning,66
670,Turkish Airlines,03/06/2024,03/13/2024,2,2:00 PM,6:25 AM,19h 20m, 16h 30m,AMS,BKK,2,3,6,1160.0,990.0,Early Morning,Morning,66
670,Turkish Airlines,03/06/2024,03/13/2024,2,2:00 PM,6:25 AM,19h 20m, 20h 30m,AMS,BKK,2,3,6,1160.0,1230.0,Early Morning,Morning,66
670,Turkish Airlines,03/06/2024,03/13/2024,2,2:00 PM,11:45 PM,19h 20m, 16h 55m,AMS,BKK,2,3,6,1160.0,1015.0,Early Morning,Morning,66
670,Turkish Airlines,03/06/2024,03/13/2024,2,2:00 PM,11:45 PM,19h 20m, 19h 15m,AMS,BKK,2,3,6,1160.0,1155.0,Early Morning,Morning,66
670,Turkish Airlines,03/06/2024,03/13/2024,2,2:00 PM,11:45 PM,19h 20m, 19h 40m,AMS,BKK,2,3,6,1160.0,1180.0,Early Morning,Morning,66
670,Turkish Airlines,03/06/2024,03/13/2024,2,2:50 PM,6:25 AM,18h 30m, 16h 30m,AMS,BKK,2,3,6,1110.0,990.0,Early Morning,Morning,66
670,Turkish Airlines,03/06/2024,03/13/2024,2,2:50 PM,6:25 AM,18h 30m, 20h 30m,AMS,BKK,2,3,6,1110.0,1230.0,Early Morning,Morning,66
670,Turkish Airlines,03/06/2024,03/13/2024,2,2:50 PM,11:45 PM,18h 30m, 16h 55m,AMS,BKK,2,3,6,1110.0,1015.0,Early Morning,Morning,66
670,Turkish Airlines,03/06/2024,03/13/2024,2,2:50 PM,11:45 PM,18h 30m, 19h 15m,AMS,BKK,2,3,6,1110.0,1155.0,Early Morning,Morning,66
670,Turkish Airlines,03/06/2024,03/13/2024,2,2:50 PM,11:45 PM,18h 30m, 19h 40m,AMS,BKK,2,3,6,1110.0,1180.0,Early Morning,Morning,66
670,Turkish Airlines,03/06/2024,03/13/2024,2,6:30 PM,6:25 AM,14h 50m, 16h 30m,AMS,BKK,2,3,6,890.0,990.0,Morning,Morning,66
670,Turkish Airlines,03/06/2024,03/13/2024,2,6:30 PM,6:25 AM,14h 50m, 20h 30m,AMS,BKK,2,3,6,890.0,1230.0,Morning,Morning,66
670,Turkish Airlines,03/06/2024,03/13/2024,2,6:30 PM,11:45 PM,14h 50m, 16h 55m,AMS,BKK,2,3,6,890.0,1015.0,Morning,Morning,66
670,Turkish Airlines,03/06/2024,03/13/2024,2,6:30 PM,11:45 PM,14h 50m, 19h 15m,AMS,BKK,2,3,6,890.0,1155.0,Morning,Morning,66
670,Turkish Airlines,03/06/2024,03/13/2024,2,6:30 PM,11:45 PM,14h 50m, 19h 40m,AMS,BKK,2,3,6,890.0,1180.0,Morning,Morning,66
692,Turkish Airlines,03/06/2024,03/13/2024,2,2:00 PM,11:15 PM,19h 20m, 17h 25m,AMS,BKK,2,3,6,1160.0,1045.0,Early Morning,Morning,66
692,Turkish Airlines,03/06/2024,03/13/2024,2,2:00 PM,11:15 PM,19h 20m, 19h 45m,AMS,BKK,2,3,6,1160.0,1185.0,Early Morning,Morning,66
692,Turkish Airlines,03/06/2024,03/13/2024,2,2:00 PM,11:15 PM,19h 20m, 20h 10m,AMS,BKK,2,3,6,1160.0,1210.0,Early Morning,Morning,66
692,Turkish Airlines,03/06/2024,03/13/2024,2,2:50 PM,11:15 PM,18h 30m, 17h 25m,AMS,BKK,2,3,6,1110.0,1045.0,Early Morning,Morning,66
692,Turkish Airlines,03/06/2024,03/13/2024,2,2:50 PM,11:15 PM,18h 30m, 19h 45m,AMS,BKK,2,3,6,1110.0,1185.0,Early Morning,Morning,66
692,Turkish Airlines,03/06/2024,03/13/2024,2,2:50 PM,11:15 PM,18h 30m, 20h 10m,AMS,BKK,2,3,6,1110.0,1210.0,Early Morning,Morning,66
692,Turkish Airlines,03/06/2024,03/13/2024,2,6:30 PM,11:15 PM,14h 50m, 17h 25m,AMS,BKK,2,3,6,890.0,1045.0,Morning,Morning,66
692,Turkish Airlines,03/06/2024,03/13/2024,2,6:30 PM,11:15 PM,14h 50m, 19h 45m,AMS,BKK,2,3,6,890.0,1185.0,Morning,Morning,66
692,Turkish Airlines,03/06/2024,03/13/2024,2,6:30 PM,11:15 PM,14h 50m, 20h 10m,AMS,BKK,2,3,6,890.0,1210.0,Morning,Morning,66
698,Turkish Airlines,03/06/2024,03/13/2024,2,12:00 PM,6:25 AM,16h 10m, 16h 30m,AMS,BKK,2,3,6,970.0,990.0,Afternoon,Morning,66
670,Air India,03/06/2024,03/13/2024,2,7:45 PM,8:30 PM,17h 35m, 27h 10m,AMS,BKK,2,3,6,1055.0,1630.0,Morning,Morning,66
700,Air India,03/06/2024,03/13/2024,2,7:45 PM,8:30 PM,29h 35m, 27h 10m,AMS,BKK,2,3,6,1775.0,1630.0,Morning,Morning,66
973,Air India,03/06/2024,03/13/2024,3,7:45 PM,8:30 PM,17h 35m, 31h 45m,AMS,BKK,2,3,6,1055.0,1905.0,Morning,Morning,66
684,China Eastern,03/06/2024,03/13/2024,2,7:35 PM,7:55 PM,20h 50m, 27h 20m,AMS,BKK,2,3,6,1250.0,1640.0,Morning,Morning,66
684,China Eastern,03/06/2024,03/13/2024,2,7:35 PM,7:55 PM,23h 20m, 27h 20m,AMS,BKK,2,3,6,1400.0,1640.0,Morning,Morning,66
759,China Eastern,03/06/2024,03/13/2024,2,7:35 PM,1:55 AM,20h 50m, 21h 20m,AMS,BKK,2,3,6,1250.0,1280.0,Morning,Early Morning,66
759,China Eastern,03/06/2024,03/13/2024,2,7:35 PM,1:55 AM,23h 20m, 21h 20m,AMS,BKK,2,3,6,1400.0,1280.0,Morning,Early Morning,66
1003,China Eastern,03/06/2024,03/13/2024,2,3:55 PM,7:55 PM,20h 30m, 27h 20m,AMS,BKK,2,3,6,1230.0,1640.0,Early Morning,Morning,66
1074,China Eastern,03/06/2024,03/13/2024,2,3:55 PM,1:55 AM,20h 30m, 21h 20m,AMS,BKK,2,3,6,1230.0,1280.0,Early Morning,Early Morning,66
1163,China Eastern,03/06/2024,03/13/2024,2,3:55 PM,1:55 AM,20h 30m, 23h 45m,AMS,BKK,2,3,6,1230.0,1425.0,Early Morning,Early Morning,66
1163,China Eastern,03/06/2024,03/13/2024,2,7:35 PM,1:55 AM,20h 50m, 23h 45m,AMS,BKK,2,3,6,1250.0,1425.0,Morning,Early Morning,66
1163,China Eastern,03/06/2024,03/13/2024,2,7:35 PM,1:55 AM,23h 20m, 23h 45m,AMS,BKK,2,3,6,1400.0,1425.0,Morning,Early Morning,66
684,Etihad,03/06/2024,03/13/2024,2,8:55 PM,2:30 AM,20h 15m, 21h 55m,AMS,BKK,2,3,6,1215.0,1315.0,Morning,Early Morning,66
721,Etihad,03/06/2024,03/13/2024,2,8:55 PM,2:30 AM,16h 35m, 21h 55m,AMS,BKK,2,3,6,995.0,1315.0,Morning,Early Morning,66
795,Etihad,03/06/2024,03/13/2024,2,8:55 PM,2:30 AM,28h 25m, 21h 55m,AMS,BKK,2,3,6,1705.0,1315.0,Morning,Early Morning,66
795,Etihad,03/06/2024,03/13/2024,2,8:55 PM,8:55 AM,20h 15m, 15h 30m,AMS,BKK,2,3,6,1215.0,930.0,Morning,Morning,66
832,Etihad,03/06/2024,03/13/2024,2,8:55 PM,8:55 AM,16h 35m, 15h 30m,AMS,BKK,2,3,6,995.0,930.0,Morning,Morning,66
906,Etihad,03/06/2024,03/13/2024,2,8:55 PM,8:55 AM,28h 25m, 15h 30m,AMS,BKK,2,3,6,1705.0,930.0,Morning,Morning,66
1061,Etihad,03/06/2024,03/13/2024,2,8:55 PM,9:05 PM,20h 15m, 27h 20m,AMS,BKK,2,3,6,1215.0,1640.0,Morning,Morning,66
1098,Etihad,03/06/2024,03/13/2024,2,8:55 PM,9:05 PM,16h 35m, 27h 20m,AMS,BKK,2,3,6,995.0,1640.0,Morning,Morning,66
1172,Etihad,03/06/2024,03/13/2024,2,8:55 PM,9:05 PM,28h 25m, 27h 20m,AMS,BKK,2,3,6,1705.0,1640.0,Morning,Morning,66
891,Emirates,03/06/2024,03/13/2024,2,10:35 AM,3:10 AM,15h 0m, 15h 30m,AMS,BKK,2,3,6,900.0,930.0,Morning,Early Morning,66
891,Emirates,03/06/2024,03/13/2024,2,10:35 AM,3:10 AM,15h 0m, 22h 50m,AMS,BKK,2,3,6,900.0,1370.0,Morning,Early Morning,66
891,Emirates,03/06/2024,03/13/2024,2,2:30 PM,3:10 AM,16h 25m, 15h 30m,AMS,BKK,2,3,6,985.0,930.0,Early Morning,Early Morning,66
891,Emirates,03/06/2024,03/13/2024,2,2:30 PM,3:10 AM,16h 25m, 22h 50m,AMS,BKK,2,3,6,985.0,1370.0,Early Morning,Early Morning,66
891,Emirates,03/06/2024,03/13/2024,2,10:00 PM,3:10 AM,14h 5m, 15h 30m,AMS,BKK,2,3,6,845.0,930.0,Morning,Early Morning,66
891,Emirates,03/06/2024,03/13/2024,2,10:00 PM,3:10 AM,14h 5m, 22h 50m,AMS,BKK,2,3,6,845.0,1370.0,Morning,Early Morning,66
891,Emirates,03/06/2024,03/13/2024,2,10:00 PM,3:10 AM,14h 40m, 15h 30m,AMS,BKK,2,3,6,880.0,930.0,Morning,Early Morning,66
891,Emirates,03/06/2024,03/13/2024,2,10:00 PM,3:10 AM,14h 40m, 22h 50m,AMS,BKK,2,3,6,880.0,1370.0,Morning,Early Morning,66
943,Emirates,03/06/2024,03/13/2024,2,10:35 AM,1:05 AM,15h 0m, 17h 35m,AMS,BKK,2,3,6,900.0,1055.0,Morning,Early Morning,66
943,Emirates,03/06/2024,03/13/2024,2,10:35 AM,2:00 AM,15h 0m, 16h 40m,AMS,BKK,2,3,6,900.0,1000.0,Morning,Early Morning,66
943,Emirates,03/06/2024,03/13/2024,2,10:35 AM,3:10 AM,19h 30m, 15h 30m,AMS,BKK,2,3,6,1170.0,930.0,Morning,Early Morning,66
943,Emirates,03/06/2024,03/13/2024,2,10:35 AM,3:10 AM,19h 30m, 22h 50m,AMS,BKK,2,3,6,1170.0,1370.0,Morning,Early Morning,66
943,Emirates,03/06/2024,03/13/2024,2,10:35 AM,9:30 AM,15h 0m, 16h 30m,AMS,BKK,2,3,6,900.0,990.0,Morning,Morning,66
943,Emirates,03/06/2024,03/13/2024,2,10:35 AM,8:35 PM,15h 0m, 22h 5m,AMS,BKK,2,3,6,900.0,1325.0,Morning,Morning,66
943,Emirates,03/06/2024,03/13/2024,2,2:30 PM,1:05 AM,16h 25m, 17h 35m,AMS,BKK,2,3,6,985.0,1055.0,Early Morning,Early Morning,66
943,Emirates,03/06/2024,03/13/2024,2,2:30 PM,2:00 AM,16h 25m, 16h 40m,AMS,BKK,2,3,6,985.0,1000.0,Early Morning,Early Morning,66
943,Emirates,03/06/2024,03/13/2024,2,2:30 PM,3:10 AM,15h 35m, 15h 30m,AMS,BKK,2,3,6,935.0,930.0,Early Morning,Early Morning,66
943,Emirates,03/06/2024,03/13/2024,2,2:30 PM,3:10 AM,15h 35m, 22h 50m,AMS,BKK,2,3,6,935.0,1370.0,Early Morning,Early Morning,66
943,Emirates,03/06/2024,03/13/2024,2,2:30 PM,9:30 AM,16h 25m, 16h 30m,AMS,BKK,2,3,6,985.0,990.0,Early Morning,Morning,66
943,Emirates,03/06/2024,03/13/2024,2,2:30 PM,8:35 PM,16h 25m, 22h 5m,AMS,BKK,2,3,6,985.0,1325.0,Early Morning,Morning,66
943,Emirates,03/06/2024,03/13/2024,2,10:00 PM,1:05 AM,14h 5m, 17h 35m,AMS,BKK,2,3,6,845.0,1055.0,Morning,Early Morning,66
943,Emirates,03/06/2024,03/13/2024,2,10:00 PM,1:05 AM,14h 40m, 17h 35m,AMS,BKK,2,3,6,880.0,1055.0,Morning,Early Morning,66
943,Emirates,03/06/2024,03/13/2024,2,10:00 PM,2:00 AM,14h 5m, 16h 40m,AMS,BKK,2,3,6,845.0,1000.0,Morning,Early Morning,66
943,Emirates,03/06/2024,03/13/2024,2,10:00 PM,2:00 AM,14h 40m, 16h 40m,AMS,BKK,2,3,6,880.0,1000.0,Morning,Early Morning,66
943,Emirates,03/06/2024,03/13/2024,2,10:00 PM,9:30 AM,14h 5m, 16h 30m,AMS,BKK,2,3,6,845.0,990.0,Morning,Morning,66
1200,Qatar Airways,03/06/2024,03/13/2024,2,12:50 PM,7:10 PM,17h 15m, 21h 50m,AMS,BKK,2,3,6,1035.0,1310.0,Afternoon,Morning,66
1200,Qatar Airways,03/06/2024,03/13/2024,2,12:50 PM,7:10 PM,18h 0m, 21h 50m,AMS,BKK,2,3,6,1080.0,1310.0,Afternoon,Morning,66
1200,Qatar Airways,03/06/2024,03/13/2024,2,3:15 PM,7:10 PM,14h 50m, 21h 50m,AMS,BKK,2,3,6,890.0,1310.0,Early Morning,Morning,66
1200,Qatar Airways,03/06/2024,03/13/2024,2,3:15 PM,7:10 PM,15h 35m, 21h 50m,AMS,BKK,2,3,6,935.0,1310.0,Early Morning,Morning,66
1241,Qatar Airways,03/06/2024,03/13/2024,2,12:50 PM,8:40 PM,17h 15m, 20h 20m,AMS,BKK,2,3,6,1035.0,1220.0,Afternoon,Morning,66
1241,Qatar Airways,03/06/2024,03/13/2024,2,12:50 PM,8:40 PM,18h 0m, 20h 20m,AMS,BKK,2,3,6,1080.0,1220.0,Afternoon,Morning,66
1241,Qatar Airways,03/06/2024,03/13/2024,2,3:15 PM,8:40 PM,14h 50m, 20h 20m,AMS,BKK,2,3,6,890.0,1220.0,Early Morning,Morning,66
1241,Qatar Airways,03/06/2024,03/13/2024,2,3:15 PM,8:40 PM,15h 35m, 20h 20m,AMS,BKK,2,3,6,935.0,1220.0,Early Morning,Morning,66
1288,Qatar Airways,03/06/2024,03/13/2024,2,12:50 PM,2:10 AM,17h 15m, 17h 20m,AMS,BKK,2,3,6,1035.0,1040.0,Afternoon,Early Morning,66
1288,Qatar Airways,03/06/2024,03/13/2024,2,12:50 PM,2:10 AM,18h 0m, 17h 20m,AMS,BKK,2,3,6,1080.0,1040.0,Afternoon,Early Morning,66
1288,Qatar Airways,03/06/2024,03/13/2024,2,12:50 PM,8:40 PM,17h 15m, 22h 50m,AMS,BKK,2,3,6,1035.0,1370.0,Afternoon,Morning,66
1288,Qatar Airways,03/06/2024,03/13/2024,2,3:15 PM,2:10 AM,14h 50m, 17h 20m,AMS,BKK,2,3,6,890.0,1040.0,Early Morning,Early Morning,66
1288,Qatar Airways,03/06/2024,03/13/2024,2,3:15 PM,2:10 AM,15h 35m, 17h 20m,AMS,BKK,2,3,6,935.0,1040.0,Early Morning,Early Morning,66
1288,Qatar Airways,03/06/2024,03/13/2024,2,3:15 PM,8:40 PM,14h 50m, 22h 50m,AMS,BKK,2,3,6,890.0,1370.0,Early Morning,Morning,66
1288,Qatar Airways,03/06/2024,03/13/2024,2,3:15 PM,8:40 PM,15h 35m, 22h 50m,AMS,BKK,2,3,6,935.0,1370.0,Early Morning,Morning,66
1215,Finnair,03/06/2024,03/13/2024,2,11:20 AM,8:05 AM,15h 50m, 15h 55m,AMS,BKK,2,3,6,950.0,955.0,Morning,Morning,66
1215,Finnair,03/06/2024,03/13/2024,2,11:20 AM,8:05 AM,15h 50m, 31h 50m,AMS,BKK,2,3,6,950.0,1910.0,Morning,Morning,66
1215,Finnair,03/06/2024,03/13/2024,2,7:00 PM,8:05 AM,29h 25m, 15h 55m,AMS,BKK,2,3,6,1765.0,955.0,Morning,Morning,66
1215,Finnair,03/06/2024,03/13/2024,2,7:00 PM,8:05 AM,29h 25m, 31h 50m,AMS,BKK,2,3,6,1765.0,1910.0,Morning,Morning,66
1215,Finnair,03/06/2024,03/13/2024,2,7:00 PM,8:05 AM,32h 10m, 15h 55m,AMS,BKK,2,3,6,1930.0,955.0,Morning,Morning,66
1215,Finnair,03/06/2024,03/13/2024,2,7:00 PM,8:05 AM,32h 10m, 31h 50m,AMS,BKK,2,3,6,1930.0,1910.0,Morning,Morning,66
1315,Finnair,03/06/2024,03/13/2024,2,11:20 AM,10:45 AM,15h 50m, 29h 10m,AMS,BKK,2,3,6,950.0,1750.0,Morning,Morning,66
1315,Finnair,03/06/2024,03/13/2024,2,7:00 PM,10:45 AM,29h 25m, 29h 10m,AMS,BKK,2,3,6,1765.0,1750.0,Morning,Morning,66
1315,Finnair,03/06/2024,03/13/2024,2,7:00 PM,10:45 AM,32h 10m, 29h 10m,AMS,BKK,2,3,6,1930.0,1750.0,Morning,Morning,66
1249,China Airlines,03/06/2024,03/13/2024,2,11:00 AM,2:05 PM,23h 45m, 47h 45m,AMS,BKK,2,3,6,1425.0,2865.0,Morning,Early Morning,66
1249,China Airlines,03/06/2024,03/13/2024,2,11:00 AM,2:05 PM,33h 20m, 47h 45m,AMS,BKK,2,3,6,2000.0,2865.0,Morning,Early Morning,66
1249,China Airlines,03/06/2024,03/13/2024,2,11:00 AM,5:50 PM,23h 45m, 44h 0m,AMS,BKK,2,3,6,1425.0,2640.0,Morning,Morning,66
1249,China Airlines,03/06/2024,03/13/2024,2,11:00 AM,5:50 PM,33h 20m, 44h 0m,AMS,BKK,2,3,6,2000.0,2640.0,Morning,Morning,66
1524,China Airlines,03/06/2024,03/13/2024,2,11:00 AM,2:05 PM,20h 5m, 47h 45m,AMS,BKK,2,3,6,1205.0,2865.0,Morning,Early Morning,66
1524,China Airlines,03/06/2024,03/13/2024,2,11:00 AM,5:50 PM,20h 5m, 44h 0m,AMS,BKK,2,3,6,1205.0,2640.0,Morning,Morning,66
1259,Air France,03/06/2024,03/13/2024,2,8:10 AM,11:30 AM,19h 5m, 16h 20m,AMS,BKK,2,3,6,1145.0,980.0,Morning,Morning,66
1259,Air France,03/06/2024,03/13/2024,2,8:10 AM,11:30 AM,19h 5m, 27h 5m,AMS,BKK,2,3,6,1145.0,1625.0,Morning,Morning,66
1259,Air France,03/06/2024,03/13/2024,2,8:10 AM,11:30 AM,19h 5m, 28h 0m,AMS,BKK,2,3,6,1145.0,1680.0,Morning,Morning,66
1259,Air France,03/06/2024,03/13/2024,2,9:30 AM,11:30 AM,17h 45m, 16h 20m,AMS,BKK,2,3,6,1065.0,980.0,Morning,Morning,66
1259,Air France,03/06/2024,03/13/2024,2,9:30 AM,11:30 AM,17h 45m, 27h 5m,AMS,BKK,2,3,6,1065.0,1625.0,Morning,Morning,66
1259,Air France,03/06/2024,03/13/2024,2,9:30 AM,11:30 AM,17h 45m, 28h 0m,AMS,BKK,2,3,6,1065.0,1680.0,Morning,Morning,66
1259,Air France,03/06/2024,03/13/2024,2,10:20 AM,11:30 AM,16h 55m, 16h 20m,AMS,BKK,2,3,6,1015.0,980.0,Morning,Morning,66
1259,Air France,03/06/2024,03/13/2024,2,10:20 AM,11:30 AM,16h 55m, 27h 5m,AMS,BKK,2,3,6,1015.0,1625.0,Morning,Morning,66
1259,Air France,03/06/2024,03/13/2024,2,10:20 AM,11:30 AM,16h 55m, 28h 0m,AMS,BKK,2,3,6,1015.0,1680.0,Morning,Morning,66
1259,Air France,03/06/2024,03/13/2024,2,12:25 PM,11:30 AM,14h 50m, 16h 20m,AMS,BKK,2,3,6,890.0,980.0,Afternoon,Morning,66
1259,Air France,03/06/2024,03/13/2024,2,12:25 PM,11:30 AM,14h 50m, 27h 5m,AMS,BKK,2,3,6,890.0,1625.0,Afternoon,Morning,66
1259,Air France,03/06/2024,03/13/2024,2,12:25 PM,11:30 AM,14h 50m, 28h 0m,AMS,BKK,2,3,6,890.0,1680.0,Afternoon,Morning,66
1280,Air France,03/06/2024,03/13/2024,2,8:10 AM,11:30 AM,19h 5m, 16h 20m,AMS,BKK,2,3,6,1145.0,980.0,Morning,Morning,66
1280,Air France,03/06/2024,03/13/2024,2,9:30 AM,11:30 AM,17h 45m, 16h 20m,AMS,BKK,2,3,6,1065.0,980.0,Morning,Morning,66
1280,Air France,03/06/2024,03/13/2024,2,9:30 AM,11:30 AM,17h 45m, 16h 20m,AMS,BKK,2,3,6,1065.0,980.0,Morning,Morning,66
1280,Air France,03/06/2024,03/13/2024,2,10:20 AM,11:30 AM,16h 55m, 16h 20m,AMS,BKK,2,3,6,1015.0,980.0,Morning,Morning,66
1280,Air France,03/06/2024,03/13/2024,2,10:20 AM,11:30 AM,16h 55m, 16h 20m,AMS,BKK,2,3,6,1015.0,980.0,Morning,Morning,66
1280,Air France,03/06/2024,03/13/2024,2,12:25 PM,11:30 AM,14h 50m, 16h 20m,AMS,BKK,2,3,6,890.0,980.0,Afternoon,Morning,66
1301,Air France,03/06/2024,03/13/2024,2,9:30 AM,11:30 AM,17h 45m, 16h 20m,AMS,BKK,2,3,6,1065.0,980.0,Morning,Morning,66
1301,Air France,03/06/2024,03/13/2024,2,10:20 AM,11:30 AM,16h 55m, 16h 20m,AMS,BKK,2,3,6,1015.0,980.0,Morning,Morning,66
1486,Air France,03/06/2024,03/13/2024,2,12:25 PM,11:30 AM,14h 50m, 16h 20m,AMS,BKK,2,3,6,890.0,980.0,Afternoon,Morning,66
1303,Multiple Airlines,03/06/2024,03/13/2024,2,8:10 AM,11:30 AM,19h 5m, 16h 20m,AMS,BKK,2,3,6,1145.0,980.0,Morning,Morning,66
1303,Multiple Airlines,03/06/2024,03/13/2024,2,8:10 AM,11:30 AM,19h 5m, 16h 20m,AMS,BKK,2,3,6,1145.0,980.0,Morning,Morning,66
1303,Multiple Airlines,03/06/2024,03/13/2024,2,9:30 AM,11:30 AM,17h 45m, 16h 20m,AMS,BKK,2,3,6,1065.0,980.0,Morning,Morning,66
1303,Multiple Airlines,03/06/2024,03/13/2024,2,9:30 AM,11:30 AM,17h 45m, 16h 20m,AMS,BKK,2,3,6,1065.0,980.0,Morning,Morning,66
1303,Multiple Airlines,03/06/2024,03/13/2024,2,10:20 AM,11:30 AM,16h 55m, 16h 20m,AMS,BKK,2,3,6,1015.0,980.0,Morning,Morning,66
1303,Multiple Airlines,03/06/2024,03/13/2024,2,10:20 AM,11:30 AM,16h 55m, 16h 20m,AMS,BKK,2,3,6,1015.0,980.0,Morning,Morning,66
1303,Multiple Airlines,03/06/2024,03/13/2024,2,12:25 PM,11:30 AM,14h 50m, 16h 20m,AMS,BKK,2,3,6,890.0,980.0,Afternoon,Morning,66
1303,Multiple Airlines,03/06/2024,03/13/2024,2,12:25 PM,11:30 AM,14h 50m, 16h 20m,AMS,BKK,2,3,6,890.0,980.0,Afternoon,Morning,66
1315,Multiple Airlines,03/06/2024,03/13/2024,2,1:45 PM,1:20 PM,19h 10m, 15h 5m,AMS,BKK,2,3,6,1150.0,905.0,Early Morning,Early Morning,66
1315,Multiple Airlines,03/06/2024,03/13/2024,2,5:35 PM,1:20 PM,15h 20m, 15h 5m,AMS,BKK,2,3,6,920.0,905.0,Morning,Early Morning,66
1315,Multiple Airlines,03/06/2024,03/13/2024,2,7:50 PM,1:20 PM,13h 5m, 15h 5m,AMS,BKK,2,3,6,785.0,905.0,Morning,Early Morning,66
1319,Multiple Airlines,03/06/2024,03/13/2024,2,1:45 PM,11:50 PM,19h 10m, 15h 20m,AMS,BKK,2,3,6,1150.0,920.0,Early Morning,Morning,66
1319,Multiple Airlines,03/06/2024,03/13/2024,2,5:35 PM,11:50 PM,15h 20m, 15h 20m,AMS,BKK,2,3,6,920.0,920.0,Morning,Morning,66
1319,Multiple Airlines,03/06/2024,03/13/2024,2,5:35 PM,11:50 PM,15h 20m, 22h 55m,AMS,BKK,2,3,6,920.0,1375.0,Morning,Morning,66
1319,Multiple Airlines,03/06/2024,03/13/2024,2,5:35 PM,11:50 PM,15h 20m, 25h 25m,AMS,BKK,2,3,6,920.0,1525.0,Morning,Morning,66
1319,Multiple Airlines,03/06/2024,03/13/2024,2,7:50 PM,11:50 PM,13h 5m, 15h 20m,AMS,BKK,2,3,6,785.0,920.0,Morning,Morning,66
1319,Multiple Airlines,03/06/2024,03/13/2024,2,7:50 PM,11:50 PM,13h 5m, 22h 55m,AMS,BKK,2,3,6,785.0,1375.0,Morning,Morning,66
1319,Multiple Airlines,03/06/2024,03/13/2024,2,7:50 PM,11:50 PM,13h 5m, 25h 25m,AMS,BKK,2,3,6,785.0,1525.0,Morning,Morning,66
1324,Multiple Airlines,03/06/2024,03/13/2024,2,8:10 AM,11:30 AM,19h 5m, 16h 20m,AMS,BKK,2,3,6,1145.0,980.0,Morning,Morning,66
1324,Multiple Airlines,03/06/2024,03/13/2024,2,9:30 AM,11:30 AM,17h 45m, 16h 20m,AMS,BKK,2,3,6,1065.0,980.0,Morning,Morning,66
1324,Multiple Airlines,03/06/2024,03/13/2024,2,9:30 AM,11:30 AM,17h 45m, 16h 20m,AMS,BKK,2,3,6,1065.0,980.0,Morning,Morning,66
1324,Multiple Airlines,03/06/2024,03/13/2024,2,10:20 AM,11:30 AM,16h 55m, 16h 20m,AMS,BKK,2,3,6,1015.0,980.0,Morning,Morning,66
1324,Multiple Airlines,03/06/2024,03/13/2024,2,10:20 AM,11:30 AM,16h 55m, 16h 20m,AMS,BKK,2,3,6,1015.0,980.0,Morning,Morning,66
1324,Multiple Airlines,03/06/2024,03/13/2024,2,12:25 PM,11:30 AM,14h 50m, 16h 20m,AMS,BKK,2,3,6,890.0,980.0,Afternoon,Morning,66
1397,Multiple Airlines,03/06/2024,03/13/2024,1,5:05 PM,11:30 AM,11h 0m, 16h 20m,AMS,BKK,2,3,6,660.0,980.0,Morning,Morning,66
1320,Lufthansa,03/06/2024,03/13/2024,2,1:45 PM,11:35 PM,19h 10m, 14h 40m,AMS,BKK,2,3,6,1150.0,880.0,Early Morning,Morning,66
1320,Lufthansa,03/06/2024,03/13/2024,2,1:45 PM,11:35 PM,19h 10m, 16h 45m,AMS,BKK,2,3,6,1150.0,1005.0,Early Morning,Morning,66
1320,Lufthansa,03/06/2024,03/13/2024,2,1:45 PM,11:35 PM,19h 10m, 19h 25m,AMS,BKK,2,3,6,1150.0,1165.0,Early Morning,Morning,66
1320,Lufthansa,03/06/2024,03/13/2024,2,5:35 PM,11:35 PM,15h 20m, 14h 40m,AMS,BKK,2,3,6,920.0,880.0,Morning,Morning,66
